1,-3.188396,55.944425,300,-3.188246,55.94416519237887,rush.crown.link
2,-3.188246,55.94416519237887,300,-3.188096,55.943905384757734,cubs.trucks.help
3,-3.188096,55.943905384757734,60,-3.1879459999999997,55.94416519237887,null
4,-3.1879459999999997,55.94416519237887,50,-3.187753163717094,55.944395005711804,thank.salsa.brain
5,-3.187753163717094,55.944395005711804,10,-3.18745772139119,55.94444710016511,only.fairly.rift
6,-3.18745772139119,55.94444710016511,310,-3.1872648851082843,55.94421728683217,null
7,-3.1872648851082843,55.94421728683217,320,-3.1870350717753486,55.944024450549264,renew.ears.tend
8,-3.1870350717753486,55.944024450549264,230,-3.1872279080582544,55.94379463721633,null
9,-3.1872279080582544,55.94379463721633,240,-3.1873779080582545,55.943534829595194,shut.stands.media
10,-3.1873779080582545,55.943534829595194,300,-3.1872279080582544,55.94327502197406,null
11,-3.1872279080582544,55.94327502197406,290,-3.187125302015257,55.94299311418782,null
12,-3.187125302015257,55.94299311418782,300,-3.1869753020152567,55.94273330656669,strut.river.surely
13,-3.1869753020152567,55.94273330656669,50,-3.186782465732351,55.94296311989962,null
14,-3.186782465732351,55.94296311989962,60,-3.186632465732351,55.94322292752076,null
15,-3.186632465732351,55.94322292752076,120,-3.186782465732351,55.94348273514189,null
16,-3.186782465732351,55.94348273514189,30,-3.1865226581112154,55.94363273514189,null
17,-3.1865226581112154,55.94363273514189,30,-3.18626285049008,55.94378273514189,null
18,-3.18626285049008,55.94378273514189,20,-3.185980942703844,55.94388534118489,teams.mild.played
19,-3.185980942703844,55.94388534118489,110,-3.1860835487468417,55.94416724897113,organs.shape.fantastic
20,-3.1860835487468417,55.94416724897113,340,-3.185801640960606,55.944064642928126,null
21,-3.185801640960606,55.944064642928126,340,-3.1855197331743703,55.943962036885125,manliness.poem.cliff
22,-3.1855197331743703,55.943962036885125,70,-3.1854171271313727,55.94424394467136,null
23,-3.1854171271313727,55.94424394467136,60,-3.1852671271313726,55.9445037522925,acid.chair.butter
24,-3.1852671271313726,55.9445037522925,30,-3.185007319510237,55.944653752292496,slide.leads.stores
25,-3.185007319510237,55.944653752292496,50,-3.1848144832273313,55.94488356562543,null
26,-3.1848144832273313,55.94488356562543,50,-3.1846216469444255,55.94511337895837,null
27,-3.1846216469444255,55.94511337895837,60,-3.1844716469444254,55.9453731865795,settle.title.united
28,-3.1844716469444254,55.9453731865795,160,-3.184753554730661,55.9454757926225,null
29,-3.184753554730661,55.9454757926225,160,-3.185035462516897,55.9455783986655,null
30,-3.185035462516897,55.9455783986655,160,-3.1853173703031326,55.945681004708504,null
31,-3.1853173703031326,55.945681004708504,170,-3.1856128126290364,55.94573309916181,shed.desire.muddy
32,-3.1856128126290364,55.94573309916181,120,-3.1857628126290365,55.94599290678294,renew.slows.basket
33,-3.1857628126290365,55.94599290678294,200,-3.186044720415272,55.94589030073994,null
34,-3.186044720415272,55.94589030073994,210,-3.1863045280364077,55.94574030073994,posts.kicked.universally
35,-3.1863045280364077,55.94574030073994,230,-3.1864973643193135,55.945510487407006,null
36,-3.1864973643193135,55.945510487407006,240,-3.1866473643193136,55.94525067978587,dragon.bottle.crisp
37,-3.1866473643193136,55.94525067978587,280,-3.1865952698660136,55.944955237459965,null
38,-3.1865952698660136,55.944955237459965,300,-3.1864452698660135,55.94469542983883,null
39,-3.1864452698660135,55.94469542983883,320,-3.186215456533078,55.944502593555924,null
40,-3.186215456533078,55.944502593555924,320,-3.185985643200142,55.94430975727302,null
41,-3.185985643200142,55.94430975727302,320,-3.1857558298672064,55.94411692099011,null
42,-3.1857558298672064,55.94411692099011,320,-3.1855260165342707,55.943924084707206,null
43,-3.1855260165342707,55.943924084707206,320,-3.185296203201335,55.9437312484243,null
44,-3.185296203201335,55.9437312484243,320,-3.1850663898683993,55.94353841214139,sentences.sings.modern
45,-3.1850663898683993,55.94353841214139,190,-3.185361832194303,55.94348631768809,null
46,-3.185361832194303,55.94348631768809,190,-3.185657274520207,55.94343422323479,null
47,-3.185657274520207,55.94343422323479,190,-3.185952716846111,55.94338212878149,null
48,-3.185952716846111,55.94338212878149,190,-3.1862481591720146,55.943330034328184,null
49,-3.1862481591720146,55.943330034328184,250,-3.1863507652150123,55.943048126541946,null
50,-3.1863507652150123,55.943048126541946,180,-3.1866507652150124,55.943048126541946,null
51,-3.1866507652150124,55.943048126541946,180,-3.1869507652150126,55.943048126541946,null
52,-3.1869507652150126,55.943048126541946,180,-3.187250765215013,55.943048126541946,null
53,-3.187250765215013,55.943048126541946,180,-3.187550765215013,55.943048126541946,null
54,-3.187550765215013,55.943048126541946,180,-3.187850765215013,55.943048126541946,null
55,-3.187850765215013,55.943048126541946,170,-3.188146207540917,55.94310022099525,null
56,-3.188146207540917,55.94310022099525,180,-3.1884462075409172,55.94310022099525,groups.ideas.script
57,-3.1884462075409172,55.94310022099525,130,-3.188639043823823,55.943330034328184,system.speak.guard
58,-3.188639043823823,55.943330034328184,120,-3.188789043823823,55.94358984194932,null
59,-3.188789043823823,55.94358984194932,120,-3.188939043823823,55.94384964957045,null
60,-3.188939043823823,55.94384964957045,120,-3.1890890438238233,55.94410945719159,spoon.invest.every
61,-3.1890890438238233,55.94410945719159,180,-3.1893890438238235,55.94410945719159,null
62,-3.1893890438238235,55.94410945719159,180,-3.1896890438238237,55.94410945719159,cliff.asleep.wedge
63,-3.1896890438238237,55.94410945719159,210,-3.189948851444959,55.94395945719159,null
